age,job,marital,education,Account_Balance,Channel,month,Campaign_Contacts,Previous_Outcome,Converted,Month_No
31,management,married,tertiary,183,cellular,may,3,unknown,0,5
42,services,single,secondary,0,cellular,may,7,other,0,5
47,management,married,secondary,177,cellular,may,3,unknown,0,5
32,blue-collar,single,primary,398,cellular,may,2,unknown,0,5
33,admin.,single,secondary,315,cellular,may,3,unknown,1,5
50,management,married,tertiary,451,cellular,may,3,unknown,0,5
31,blue-collar,married,primary,42,cellular,may,3,unknown,0,5
42,services,divorced,secondary,11177,cellular,may,6,other,0,5
60,blue-collar,married,primary,2147,telephone,may,1,unknown,0,5
58,admin.,divorced,secondary,8548,cellular,may,8,unknown,0,5
43,blue-collar,married,primary,479,cellular,may,2,failure,0,5
52,technician,married,tertiary,136,telephone,may,2,other,0,5
38,blue-collar,married,secondary,1407,cellular,may,3,failure,0,5
26,student,single,primary,114,cellular,may,2,unknown,0,5
31,blue-collar,single,primary,864,telephone,may,2,unknown,0,5
36,blue-collar,married,primary,4608,cellular,may,7,unknown,0,5
49,blue-collar,married,secondary,1039,cellular,may,2,failure,0,5
47,admin.,married,secondary,1863,cellular,may,4,unknown,0,5
31,blue-collar,married,secondary,150,telephone,may,2,unknown,0,5
59,blue-collar,married,primary,5788,cellular,may,2,failure,0,5
59,retired,divorced,secondary,5845,cellular,may,2,unknown,1,5
33,blue-collar,married,secondary,43,cellular,may,2,failure,0,5
35,blue-collar,married,secondary,2432,cellular,may,2,unknown,0,5
32,blue-collar,single,secondary,-575,cellular,may,6,failure,0,5
29,technician,single,secondary,769,cellular,may,3,unknown,0,5
38,services,married,secondary,7708,cellular,may,4,other,0,5
43,blue-collar,married,primary,18,cellular,may,2,other,0,5
29,management,single,tertiary,-11,cellular,may,2,unknown,0,5
29,technician,single,secondary,70,cellular,may,2,unknown,0,5
28,student,single,secondary,1377,cellular,may,2,unknown,1,5
41,blue-collar,married,secondary,281,cellular,may,4,unknown,0,5
33,blue-collar,single,primary,405,cellular,may,4,failure,0,5
36,admin.,single,secondary,886,cellular,may,6,unknown,0,5
43,blue-collar,married,primary,991,cellular,may,2,unknown,0,5
29,blue-collar,married,secondary,64,cellular,may,2,failure,0,5
23,technician,single,secondary,1587,cellular,may,2,unknown,0,5
51,blue-collar,married,primary,354,cellular,may,2,other,0,5
24,blue-collar,single,secondary,-169,cellular,may,2,unknown,0,5
50,admin.,divorced,secondary,124,cellular,may,2,failure,0,5
51,blue-collar,married,secondary,814,cellular,may,8,unknown,0,5
44,blue-collar,married,secondary,466,cellular,may,5,other,0,5
46,admin.,married,secondary,196,telephone,may,2,unknown,0,5
40,blue-collar,married,primary,309,cellular,may,2,unknown,0,5
30,blue-collar,married,secondary,1717,cellular,may,3,unknown,0,5
40,management,married,tertiary,229,cellular,may,3,unknown,0,5
37,services,single,secondary,608,cellular,may,3,unknown,0,5
36,management,married,tertiary,-296,cellular,may,3,unknown,0,5
34,blue-collar,married,secondary,2542,cellular,may,1,unknown,0,5
30,blue-collar,married,secondary,664,telephone,may,1,unknown,0,5
33,blue-collar,married,unknown,24,cellular,may,1,unknown,0,5
33,technician,single,tertiary,2412,cellular,may,1,other,0,5
26,blue-collar,single,primary,93,cellular,may,3,unknown,0,5
28,management,single,tertiary,293,cellular,may,1,unknown,0,5
37,blue-collar,married,primary,2079,cellular,may,1,failure,0,5
27,housemaid,married,primary,275,cellular,may,2,unknown,0,5
27,technician,single,secondary,218,cellular,may,2,failure,0,5
38,blue-collar,married,secondary,1731,cellular,may,2,failure,0,5
31,blue-collar,married,primary,392,cellular,may,2,failure,0,5
27,technician,married,secondary,806,cellular,may,2,failure,0,5
40,technician,married,secondary,8536,cellular,may,2,unknown,0,5
35,blue-collar,married,secondary,1287,cellular,may,3,unknown,0,5
47,housemaid,married,primary,275,cellular,may,3,unknown,0,5
55,management,married,primary,338,cellular,may,4,failure,0,5
36,management,married,tertiary,1041,cellular,may,2,unknown,0,5
35,admin.,married,secondary,100,cellular,may,4,unknown,0,5
29,admin.,married,secondary,792,cellular,may,2,unknown,0,5
43,blue-collar,married,secondary,30,cellular,may,5,failure,0,5
31,management,married,tertiary,233,cellular,may,2,failure,0,5
47,entrepreneur,married,tertiary,-497,cellular,may,2,unknown,0,5
31,self-employed,married,secondary,581,cellular,may,3,failure,0,5
30,blue-collar,married,secondary,378,cellular,may,2,unknown,1,5
43,blue-collar,married,primary,1,cellular,may,2,unknown,0,5
38,blue-collar,divorced,primary,-258,cellular,may,2,other,0,5
53,services,divorced,secondary,765,cellular,may,3,other,1,5
41,technician,single,secondary,200,cellular,may,6,failure,0,5
42,services,married,secondary,-166,cellular,may,4,unknown,0,5
39,technician,single,secondary,-143,cellular,may,2,failure,0,5
34,blue-collar,married,secondary,259,cellular,may,2,unknown,0,5
27,admin.,single,secondary,54,cellular,may,2,unknown,0,5
35,admin.,single,secondary,-133,cellular,may,3,unknown,0,5
47,entrepreneur,married,unknown,676,cellular,may,2,failure,0,5
54,blue-collar,married,secondary,-135,cellular,may,3,failure,0,5
53,self-employed,married,primary,862,telephone,may,4,unknown,0,5
34,blue-collar,married,primary,79,cellular,may,2,unknown,0,5
35,blue-collar,married,primary,2212,cellular,may,2,other,0,5
26,blue-collar,married,secondary,5795,cellular,may,2,unknown,1,5
30,admin.,single,secondary,315,cellular,may,3,failure,1,5
53,retired,married,secondary,6095,cellular,may,5,unknown,0,5
44,technician,married,secondary,736,telephone,may,2,unknown,0,5
56,blue-collar,married,primary,309,cellular,may,2,failure,0,5
35,technician,married,secondary,650,cellular,may,2,failure,0,5
35,management,single,tertiary,916,cellular,may,2,unknown,1,5
34,admin.,married,secondary,124,telephone,may,4,other,1,5
55,blue-collar,married,primary,-219,telephone,may,2,failure,0,5
31,blue-collar,single,secondary,1257,cellular,may,2,unknown,0,5
30,entrepreneur,single,tertiary,303,cellular,may,2,failure,0,5
50,services,divorced,secondary,622,cellular,may,3,unknown,0,5
46,management,divorced,tertiary,24598,cellular,may,4,failure,0,5
26,admin.,single,secondary,681,cellular,may,2,failure,0,5
48,blue-collar,married,secondary,685,cellular,may,10,unknown,0,5
43,blue-collar,married,primary,-418,cellular,may,2,unknown,0,5
36,technician,married,secondary,-531,cellular,may,3,unknown,0,5
41,admin.,divorced,secondary,783,cellular,may,3,failure,0,5
36,technician,married,secondary,1038,telephone,may,3,unknown,0,5
41,blue-collar,single,primary,3237,cellular,may,3,other,0,5
29,technician,single,secondary,-13,cellular,may,3,unknown,0,5
36,management,married,tertiary,2178,cellular,may,3,unknown,0,5
43,services,single,secondary,0,cellular,may,4,unknown,0,5
29,management,married,tertiary,8,cellular,may,2,unknown,0,5
59,housemaid,divorced,primary,502,telephone,may,3,unknown,0,5
39,services,divorced,primary,8654,cellular,may,4,unknown,0,5
51,self-employed,married,secondary,421,cellular,may,4,unknown,0,5
31,management,married,tertiary,1750,telephone,may,3,unknown,0,5
35,blue-collar,married,secondary,911,cellular,may,2,failure,0,5
36,blue-collar,married,primary,994,cellular,may,2,success,0,5
41,admin.,single,secondary,3895,cellular,may,3,other,0,5
28,technician,single,secondary,3,cellular,may,2,unknown,0,5
35,blue-collar,married,secondary,612,telephone,may,4,unknown,0,5
47,blue-collar,married,primary,-169,cellular,may,2,failure,0,5
33,self-employed,married,secondary,49,cellular,may,7,unknown,0,5
33,services,married,secondary,968,cellular,may,5,unknown,0,5
38,technician,divorced,tertiary,1307,cellular,may,2,unknown,0,5
41,blue-collar,divorced,secondary,174,cellular,may,2,other,0,5
40,blue-collar,married,primary,2805,cellular,may,6,failure,0,5
55,admin.,divorced,secondary,-288,cellular,may,4,failure,0,5
33,blue-collar,married,primary,170,telephone,may,3,other,0,5
33,services,married,secondary,207,cellular,may,4,unknown,1,5
47,admin.,married,secondary,1358,cellular,may,4,unknown,0,5
41,blue-collar,married,secondary,356,cellular,may,5,unknown,0,5
47,blue-collar,single,primary,355,cellular,may,3,failure,0,5
41,unemployed,single,secondary,315,telephone,may,5,unknown,0,5
33,blue-collar,married,secondary,331,cellular,may,7,other,0,5
37,technician,married,secondary,987,cellular,may,2,unknown,0,5
37,blue-collar,married,primary,3051,cellular,may,4,unknown,0,5
38,self-employed,single,secondary,677,cellular,may,2,unknown,0,5
27,services,single,secondary,3354,cellular,may,5,unknown,0,5
42,blue-collar,married,secondary,343,telephone,may,7,failure,0,5
43,management,married,tertiary,536,cellular,may,4,unknown,0,5
57,blue-collar,married,secondary,0,cellular,may,5,unknown,0,5
39,blue-collar,married,primary,-223,cellular,may,10,unknown,0,5
28,admin.,married,secondary,213,cellular,may,3,unknown,0,5
32,services,married,secondary,687,cellular,may,3,other,0,5
33,blue-collar,single,secondary,-14,cellular,may,2,unknown,0,5
32,admin.,single,secondary,45,cellular,may,3,other,0,5
31,student,single,tertiary,2030,cellular,may,2,failure,0,5
39,services,single,secondary,26,cellular,may,3,unknown,0,5
34,blue-collar,single,tertiary,97,cellular,may,3,unknown,0,5
49,blue-collar,married,primary,584,telephone,may,6,failure,0,5
35,blue-collar,married,secondary,667,cellular,may,5,other,0,5
46,blue-collar,married,primary,1291,cellular,may,3,failure,0,5
37,services,married,secondary,20,telephone,may,5,unknown,0,5
49,entrepreneur,married,primary,137,cellular,may,7,unknown,0,5
31,services,married,secondary,4687,cellular,may,4,unknown,0,5
43,blue-collar,married,secondary,7973,cellular,may,2,unknown,0,5
48,blue-collar,married,primary,-50,cellular,may,6,unknown,0,5
33,technician,single,secondary,1074,cellular,may,2,unknown,0,5
33,blue-collar,married,secondary,686,telephone,may,6,other,0,5
32,technician,married,secondary,344,cellular,may,11,unknown,0,5
48,blue-collar,married,primary,430,cellular,may,3,failure,0,5
39,blue-collar,single,secondary,522,telephone,may,7,failure,0,5
42,services,married,secondary,154,telephone,may,5,other,0,5
30,services,single,secondary,326,cellular,may,4,unknown,0,5
37,services,married,secondary,4954,cellular,may,4,other,0,5
32,blue-collar,single,primary,78,cellular,may,2,unknown,0,5
38,self-employed,married,secondary,215,cellular,may,2,failure,0,5
42,blue-collar,married,primary,191,telephone,may,3,failure,0,5
29,blue-collar,married,secondary,59,cellular,may,3,failure,0,5
52,management,married,tertiary,751,cellular,may,4,failure,0,5
32,student,married,tertiary,744,cellular,may,2,other,0,5
59,retired,married,tertiary,422,cellular,may,4,unknown,1,5
36,services,single,secondary,568,cellular,may,3,failure,0,5
30,entrepreneur,married,primary,386,cellular,may,4,unknown,0,5
35,blue-collar,married,primary,-167,cellular,may,3,failure,0,5
33,blue-collar,married,secondary,101,cellular,may,2,failure,0,5
26,admin.,single,secondary,787,cellular,may,2,failure,0,5
30,technician,divorced,tertiary,317,cellular,may,3,failure,0,5
29,blue-collar,single,secondary,555,cellular,may,4,unknown,0,5
48,technician,divorced,secondary,168,cellular,may,2,other,0,5
33,technician,single,secondary,-242,cellular,may,3,unknown,0,5
36,technician,single,secondary,125,cellular,may,3,unknown,1,5
40,technician,married,tertiary,602,cellular,may,4,failure,0,5
40,self-employed,married,tertiary,252,cellular,may,6,unknown,0,5
30,services,married,secondary,637,cellular,may,5,unknown,0,5
34,services,single,secondary,2,cellular,may,2,unknown,1,5
39,blue-collar,married,secondary,164,telephone,may,6,failure,0,5
28,entrepreneur,married,tertiary,1900,cellular,may,6,unknown,0,5
31,services,single,secondary,342,cellular,may,5,other,0,5
40,admin.,single,secondary,60,cellular,may,3,other,0,5
41,self-employed,married,unknown,1377,cellular,may,4,other,0,5
38,blue-collar,married,primary,195,cellular,may,2,unknown,0,5
48,retired,divorced,primary,666,cellular,may,5,unknown,0,5
33,technician,single,tertiary,109,telephone,may,4,other,0,5
47,admin.,married,secondary,452,cellular,may,4,unknown,0,5
50,blue-collar,married,primary,111,telephone,may,6,other,0,5
28,student,single,secondary,293,cellular,may,3,unknown,0,5
39,services,single,secondary,7066,cellular,may,3,other,1,5
42,services,married,secondary,146,cellular,may,4,failure,1,5
37,blue-collar,married,primary,357,cellular,may,2,other,0,5
30,technician,single,secondary,148,cellular,may,5,unknown,0,5
27,services,single,tertiary,-152,cellular,may,4,unknown,0,5
31,technician,single,secondary,591,cellular,may,5,unknown,0,5
27,admin.,single,secondary,-145,telephone,may,8,unknown,0,5
57,services,married,secondary,530,telephone,may,7,failure,0,5
39,blue-collar,married,secondary,43,cellular,may,8,unknown,0,5
47,admin.,married,secondary,175,cellular,may,4,failure,0,5
30,management,single,tertiary,872,cellular,may,1,failure,0,5
42,blue-collar,married,secondary,680,cellular,may,4,failure,0,5
38,management,married,secondary,10357,cellular,may,3,unknown,0,5
51,services,married,secondary,5885,cellular,may,1,unknown,0,5
29,services,married,secondary,363,cellular,may,1,unknown,0,5
30,technician,single,secondary,28,cellular,may,5,failure,0,5
46,blue-collar,married,primary,4602,telephone,may,1,unknown,0,5
48,blue-collar,married,secondary,1159,cellular,may,9,unknown,0,5
31,management,single,tertiary,177,cellular,may,1,unknown,0,5
35,management,single,tertiary,3000,cellular,may,3,unknown,0,5
43,blue-collar,married,primary,232,cellular,may,1,unknown,0,5
27,blue-collar,married,primary,500,cellular,may,6,failure,0,5
32,services,married,secondary,-538,cellular,may,1,failure,0,5
23,admin.,single,secondary,738,cellular,may,1,unknown,0,5
43,management,married,tertiary,28,cellular,may,1,failure,0,5
45,blue-collar,single,secondary,615,cellular,may,1,unknown,0,5
28,blue-collar,married,secondary,8,cellular,may,1,unknown,0,5
60,retired,divorced,secondary,496,cellular,may,2,unknown,1,5
35,blue-collar,married,secondary,253,cellular,may,1,other,0,5
36,self-employed,single,tertiary,577,cellular,may,1,failure,0,5
31,entrepreneur,single,secondary,0,cellular,may,1,failure,0,5
28,technician,married,secondary,916,cellular,may,1,other,0,5
34,admin.,married,secondary,0,cellular,may,2,unknown,0,5
30,services,single,secondary,-143,cellular,may,1,unknown,0,5
28,services,married,secondary,511,cellular,may,1,failure,0,5
40,technician,single,secondary,398,cellular,may,1,unknown,0,5
24,admin.,married,secondary,230,cellular,may,1,unknown,0,5
44,blue-collar,single,primary,36,cellular,may,1,failure,1,5
25,admin.,married,secondary,541,cellular,may,1,failure,0,5
34,blue-collar,divorced,secondary,176,cellular,may,1,failure,0,5
21,blue-collar,married,primary,-172,cellular,may,1,failure,1,5
29,blue-collar,married,secondary,940,cellular,may,1,unknown,1,5
52,blue-collar,divorced,primary,-100,cellular,may,4,other,0,5
34,technician,divorced,tertiary,1317,cellular,may,1,unknown,0,5
47,blue-collar,divorced,secondary,1480,cellular,may,1,failure,0,5
33,blue-collar,single,primary,433,cellular,may,4,unknown,0,5
41,blue-collar,divorced,secondary,793,cellular,may,1,failure,0,5
51,management,married,tertiary,0,cellular,may,1,failure,0,5
42,services,married,secondary,466,cellular,may,3,unknown,0,5
34,blue-collar,married,secondary,-257,cellular,may,1,failure,0,5
28,services,single,secondary,113,cellular,may,1,unknown,0,5
56,services,single,secondary,-40,cellular,may,1,failure,1,5
39,blue-collar,married,primary,49,cellular,may,1,unknown,0,5
28,technician,single,tertiary,558,cellular,may,1,unknown,0,5
27,blue-collar,married,primary,1535,cellular,may,1,unknown,0,5
30,services,single,secondary,140,cellular,may,1,unknown,1,5
23,blue-collar,single,primary,3198,cellular,may,1,failure,0,5
33,management,single,tertiary,7419,cellular,may,8,failure,0,5
33,technician,single,tertiary,849,cellular,may,2,failure,0,5
57,management,married,tertiary,334,cellular,may,2,failure,0,5
38,services,married,secondary,773,cellular,may,1,other,0,5
37,blue-collar,married,secondary,949,cellular,may,1,unknown,0,5
52,blue-collar,married,secondary,1039,telephone,may,4,unknown,0,5
51,blue-collar,divorced,secondary,113,cellular,may,3,unknown,0,5
25,blue-collar,single,secondary,543,cellular,may,1,unknown,0,5
26,services,married,secondary,77,cellular,may,1,failure,1,5
34,technician,married,secondary,580,cellular,may,1,unknown,0,5
35,blue-collar,single,primary,85,cellular,may,1,failure,0,5
49,services,divorced,primary,400,telephone,may,1,unknown,0,5
32,management,married,tertiary,1297,cellular,may,1,unknown,0,5
32,services,married,secondary,1398,cellular,may,1,unknown,0,5
31,admin.,married,secondary,122,cellular,may,1,failure,0,5
39,blue-collar,married,secondary,1102,cellular,may,1,failure,0,5
